184000 [1.102e-01, 6.334e+00, 9.059e+00, 4.373e-01, 6.500e-05, 8.329e+00, 3.592e+01, 3.100e-05, 8.028e-01]
185000 [1.100e-01, 6.313e+00, 9.059e+00, 4.656e-01, 6.071e-05, 8.364e+00, 3.470e+01, 2.974e-05, 8.101e-01]
186000 [1.100e-01, 6.294e+00, 9.062e+00, 4.710e-01, 5.987e-05, 8.438e+00, 3.457e+01, 2.845e-05, 8.184e-01]
187000 [1.098e-01, 6.273e+00, 9.063e+00, 4.668e-01, 5.926e-05, 8.497e+00, 3.440e+01, 2.718e-05, 8.263e-01]
188000 [1.098e-01, 6.254e+00, 9.066e+00, 4.614e-01, 5.829e-05, 8.545e+00, 3.456e+01, 2.599e-05, 8.351e-01]
189000 [1.026e-01, 6.078e+00, 8.872e+00, 4.056e-01, 5.199e-05, 8.554e+00, 3.269e+01, 2.510e-05, 8.327e-01]
190000 [1.026e-01, 6.073e+00, 8.881e+00, 4.264e-01, 5.034e-05, 8.557e+00, 3.269e+01, 2.510e-05, 8.326e-01]
191000 [1.028e-01, 6.063e+00, 8.890e+00, 4.304e-01, 4.966e-05, 8.557e+00, 3.269e+01, 2.509e-05, 8.325e-01]
192000 [1.027e-01, 6.044e+00, 8.891e+00, 4.296e-01, 4.904e-05, 8.556e+00, 3.269e+01, 2.507e-05, 8.324e-01]
193000 [1.026e-01, 6.021e+00, 8.888e+00, 4.287e-01, 4.818e-05, 8.556e+00, 3.269e+01, 2.504e-05, 8.322e-01]
194000 [1.025e-01, 5.998e+00, 8.885e+00, 4.299e-01, 4.696e-05, 8.554e+00, 3.269e+01, 2.499e-05, 8.320e-01]
195000 [1.022e-01, 5.973e+00, 8.881e+00, 4.320e-01, 4.547e-05, 8.553e+00, 3.269e+01, 2.491e-05, 8.318e-01]
196000 [1.021e-01, 5.949e+00, 8.880e+00, 4.344e-01, 4.382e-05, 8.550e+00, 3.269e+01, 2.479e-05, 8.316e-01]
197000 [1.019e-01, 5.926e+00, 8.879e+00, 4.380e-01, 4.212e-05, 8.548e+00, 3.268e+01, 2.460e-05, 8.316e-01]
198000 [1.017e-01, 5.903e+00, 8.879e+00, 4.392e-01, 4.044e-05, 8.545e+00, 3.268e+01, 2.430e-05, 8.318e-01]
199000 [1.015e-01, 5.880e+00, 8.881e+00, 4.419e-01, 3.884e-05, 8.541e+00, 3.269e+01, 2.387e-05, 8.323e-01]
200000 [1.014e-01, 5.858e+00, 8.884e+00, 4.442e-01, 3.733e-05, 8.535e+00, 3.269e+01, 2.329e-05, 8.331e-01]
201000 [1.011e-01, 5.833e+00, 8.880e+00, 4.436e-01, 3.576e-05, 8.511e+00, 3.268e+01, 2.260e-05, 8.341e-01]
202000 [1.011e-01, 5.814e+00, 8.888e+00, 4.453e-01, 3.454e-05, 8.504e+00, 3.271e+01, 2.180e-05, 8.356e-01]
203000 [1.009e-01, 5.793e+00, 8.892e+00, 4.475e-01, 3.329e-05, 8.496e+00, 3.273e+01, 2.096e-05, 8.383e-01]
204000 [1.009e-01, 5.774e+00, 8.899e+00, 4.509e-01, 3.219e-05, 8.489e+00, 3.281e+01, 2.013e-05, 8.419e-01]
205000 [1.008e-01, 5.751e+00, 8.901e+00, 4.507e-01, 3.113e-05, 8.480e+00, 3.285e+01, 1.935e-05, 8.448e-01]
206000 [1.008e-01, 5.732e+00, 8.909e+00, 4.511e-01, 3.013e-05, 8.472e+00, 3.302e+01, 1.860e-05, 8.494e-01]
207000 [1.005e-01, 5.709e+00, 8.906e+00, 4.645e-01, 2.845e-05, 8.512e+00, 3.249e+01, 1.799e-05, 8.345e-01]
208000 [1.005e-01, 5.688e+00, 8.911e+00, 4.558e-01, 2.801e-05, 8.535e+00, 3.284e+01, 1.736e-05, 8.283e-01]
209000 [1.005e-01, 5.665e+00, 8.917e+00, 4.503e-01, 2.729e-05, 8.525e+00, 3.328e+01, 1.678e-05, 8.294e-01]
210000 [1.003e-01, 5.642e+00, 8.920e+00, 4.485e-01, 2.644e-05, 8.512e+00, 3.285e+01, 1.624e-05, 8.278e-01]
211000 [1.004e-01, 5.623e+00, 8.929e+00, 4.519e-01, 2.573e-05, 8.502e+00, 3.429e+01, 1.573e-05, 8.294e-01]
212000 [1.003e-01, 5.600e+00, 8.936e+00, 4.520e-01, 2.499e-05, 8.490e+00, 3.448e+01, 1.527e-05, 8.334e-01]
213000 [9.866e-02, 5.563e+00, 8.905e+00, 4.033e-01, 2.177e-05, 8.434e+00, 3.055e+01, 1.506e-05, 8.309e-01]
214000 [9.876e-02, 5.551e+00, 8.907e+00, 4.601e-01, 2.067e-05, 8.499e+00, 3.101e+01, 1.469e-05, 8.206e-01]
215000 [9.880e-02, 5.532e+00, 8.908e+00, 4.660e-01, 2.062e-05, 8.551e+00, 3.179e+01, 1.428e-05, 8.086e-01]
216000 [9.873e-02, 5.511e+00, 8.905e+00, 4.630e-01, 2.054e-05, 8.594e+00, 3.255e+01, 1.387e-05, 8.013e-01]
217000 [9.867e-02, 5.491e+00, 8.904e+00, 4.560e-01, 2.040e-05, 8.622e+00, 3.290e+01, 1.347e-05, 8.021e-01]
218000 [9.864e-02, 5.471e+00, 8.907e+00, 4.486e-01, 2.017e-05, 8.635e+00, 3.324e+01, 1.310e-05, 8.046e-01]
219000 [9.861e-02, 5.451e+00, 8.913e+00, 4.442e-01, 1.985e-05, 8.641e+00, 3.392e+01, 1.275e-05, 8.077e-01]
220000 [9.859e-02, 5.431e+00, 8.919e+00, 4.419e-01, 1.949e-05, 8.643e+00, 3.509e+01, 1.242e-05, 8.117e-01]
221000 [9.857e-02, 5.411e+00, 8.926e+00, 4.407e-01, 1.911e-05, 8.645e+00, 3.600e+01, 1.212e-05, 8.163e-01]
222000 [9.856e-02, 5.391e+00, 8.934e+00, 4.401e-01, 1.872e-05, 8.644e+00, 3.675e+01, 1.184e-05, 8.220e-01]
223000 [9.690e-02, 5.353e+00, 8.902e+00, 4.348e-01, 1.786e-05, 8.597e+00, 3.373e+01, 1.159e-05, 8.183e-01]
224000 [9.703e-02, 5.344e+00, 8.910e+00, 4.402e-01, 1.756e-05, 8.590e+00, 3.436e+01, 1.135e-05, 8.171e-01]
225000 [9.703e-02, 5.325e+00, 8.916e+00, 4.402e-01, 1.729e-05, 8.582e+00, 3.483e+01, 1.110e-05, 8.164e-01]
226000 [9.700e-02, 5.305e+00, 8.923e+00, 4.399e-01, 1.702e-05, 8.572e+00, 3.532e+01, 1.085e-05, 8.194e-01]
227000 [9.696e-02, 5.284e+00, 8.930e+00, 4.397e-01, 1.674e-05, 8.563e+00, 3.590e+01, 1.061e-05, 8.251e-01]
228000 [9.697e-02, 5.264e+00, 8.939e+00, 4.397e-01, 1.647e-05, 8.555e+00, 3.662e+01, 1.038e-05, 8.319e-01]
229000 [9.697e-02, 5.244e+00, 8.948e+00, 4.394e-01, 1.621e-05, 8.547e+00, 3.733e+01, 1.016e-05, 8.390e-01]
230000 [9.701e-02, 5.222e+00, 8.955e+00, 4.395e-01, 1.595e-05, 8.539e+00, 3.799e+01, 9.957e-06, 8.461e-01]
231000 [9.705e-02, 5.202e+00, 8.962e+00, 4.393e-01, 1.569e-05, 8.532e+00, 3.907e+01, 9.768e-06, 8.534e-01]
232000 [9.708e-02, 5.181e+00, 8.969e+00, 4.396e-01, 1.543e-05, 8.527e+00, 4.029e+01, 9.597e-06, 8.614e-01]
233000 [9.709e-02, 5.162e+00, 8.976e+00, 4.396e-01, 1.517e-05, 8.522e+00, 4.098e+01, 9.438e-06, 8.705e-01]
234000 [9.714e-02, 5.142e+00, 8.984e+00, 4.397e-01, 1.492e-05, 8.516e+00, 4.124e+01, 9.286e-06, 8.807e-01]
235000 [9.663e-02, 5.119e+00, 8.971e+00, 4.622e-01, 1.458e-05, 8.567e+00, 3.688e+01, 9.128e-06, 8.719e-01]
236000 [9.670e-02, 5.101e+00, 8.977e+00, 4.495e-01, 1.453e-05, 8.603e+00, 3.849e+01, 8.968e-06, 8.767e-01]
237000 [9.672e-02, 5.084e+00, 8.984e+00, 4.572e-01, 1.410e-05, 8.635e+00, 3.746e+01, 8.826e-06, 8.859e-01]
238000 [9.676e-02, 5.064e+00, 8.992e+00, 4.525e-01, 1.399e-05, 8.674e+00, 3.846e+01, 8.682e-06, 8.954e-01]
239000 [9.680e-02, 5.045e+00, 9.002e+00, 4.446e-01, 1.383e-05, 8.679e+00, 3.963e+01, 8.545e-06, 9.065e-01]
240000 [9.683e-02, 5.024e+00, 9.009e+00, 4.414e-01, 1.363e-05, 8.674e+00, 4.005e+01, 8.415e-06, 9.174e-01]
241000 [9.689e-02, 5.005e+00, 9.018e+00, 4.410e-01, 1.342e-05, 8.669e+00, 4.082e+01, 8.290e-06, 9.285e-01]
242000 [9.695e-02, 4.985e+00, 9.025e+00, 4.408e-01, 1.322e-05, 8.662e+00, 4.129e+01, 8.171e-06, 9.410e-01]
243000 [9.701e-02, 4.965e+00, 9.033e+00, 4.415e-01, 1.301e-05, 8.657e+00, 4.189e+01, 8.054e-06, 9.555e-01]
244000 [9.705e-02, 4.946e+00, 9.041e+00, 4.418e-01, 1.282e-05, 8.652e+00, 4.245e+01, 7.941e-06, 9.710e-01]
245000 [9.708e-02, 4.926e+00, 9.047e+00, 4.424e-01, 1.263e-05, 8.647e+00, 4.268e+01, 7.830e-06, 9.865e-01]
246000 [9.714e-02, 4.908e+00, 9.055e+00, 4.431e-01, 1.244e-05, 8.644e+00, 4.357e+01, 7.724e-06, 1.003e+00]
247000 [9.720e-02, 4.889e+00, 9.063e+00, 4.437e-01, 1.226e-05, 8.640e+00, 4.412e+01, 7.621e-06, 1.019e+00]
248000 [9.725e-02, 4.870e+00, 9.070e+00, 4.445e-01, 1.209e-05, 8.637e+00, 4.472e+01, 7.522e-06, 1.034e+00]
249000 [9.731e-02, 4.851e+00, 9.077e+00, 4.449e-01, 1.192e-05, 8.633e+00, 4.514e+01, 7.425e-06, 1.050e+00]
250000 [9.737e-02, 4.832e+00, 9.084e+00, 4.450e-01, 1.176e-05, 8.628e+00, 4.540e+01, 7.332e-06, 1.065e+00]
251000 [9.742e-02, 4.813e+00, 9.091e+00, 4.451e-01, 1.160e-05, 8.621e+00, 4.515e+01, 7.239e-06, 1.080e+00]
252000 [9.747e-02, 4.794e+00, 9.098e+00, 4.455e-01, 1.144e-05, 8.614e+00, 4.495e+01, 7.148e-06, 1.094e+00]
253000 [9.751e-02, 4.775e+00, 9.104e+00, 4.461e-01, 1.128e-05, 8.607e+00, 4.499e+01, 7.057e-06, 1.109e+00]
254000 [9.756e-02, 4.756e+00, 9.111e+00, 4.467e-01, 1.113e-05, 8.600e+00, 4.498e+01, 6.969e-06, 1.124e+00]
255000 [9.758e-02, 4.737e+00, 9.117e+00, 4.473e-01, 1.099e-05, 8.596e+00, 4.529e+01, 6.882e-06, 1.138e+00]
256000 [9.763e-02, 4.719e+00, 9.124e+00, 4.477e-01, 1.085e-05, 8.592e+00, 4.589e+01, 6.797e-06, 1.151e+00]
257000 [9.767e-02, 4.700e+00, 9.131e+00, 4.476e-01, 1.071e-05, 8.589e+00, 4.620e+01, 6.715e-06, 1.163e+00]
258000 [9.769e-02, 4.681e+00, 9.136e+00, 4.512e-01, 1.056e-05, 8.586e+00, 4.662e+01, 6.637e-06, 1.174e+00]
259000 [9.775e-02, 4.664e+00, 9.142e+00, 4.547e-01, 1.042e-05, 8.587e+00, 4.759e+01, 6.562e-06, 1.187e+00]
260000 [9.689e-02, 4.636e+00, 9.133e+00, 4.398e-01, 9.876e-06, 8.571e+00, 3.944e+01, 6.501e-06, 1.170e+00]
261000 [9.700e-02, 4.627e+00, 9.136e+00, 4.409e-01, 9.811e-06, 8.575e+00, 4.103e+01, 6.410e-06, 1.157e+00]
262000 [9.704e-02, 4.611e+00, 9.139e+00, 4.392e-01, 9.723e-06, 8.564e+00, 4.256e+01, 6.329e-06, 1.159e+00]
263000 [9.711e-02, 4.583e+00, 9.126e+00, 4.169e-01, 8.884e-06, 8.540e+00, 3.338e+01, 6.279e-06, 1.165e+00]
264000 [9.706e-02, 4.572e+00, 9.133e+00, 4.533e-01, 8.659e-06, 8.582e+00, 3.419e+01, 6.171e-06, 1.166e+00]
265000 [9.702e-02, 4.557e+00, 9.137e+00, 4.610e-01, 8.579e-06, 8.627e+00, 3.508e+01, 6.072e-06, 1.170e+00]
266000 [9.687e-02, 4.536e+00, 9.133e+00, 4.595e-01, 8.520e-06, 8.662e+00, 3.391e+01, 5.980e-06, 1.173e+00]
267000 [9.698e-02, 4.525e+00, 9.141e+00, 4.578e-01, 8.492e-06, 8.695e+00, 3.492e+01, 5.886e-06, 1.164e+00]
268000 [9.698e-02, 4.510e+00, 9.146e+00, 4.538e-01, 8.456e-06, 8.722e+00, 3.499e+01, 5.798e-06, 1.161e+00]
269000 [9.696e-02, 4.494e+00, 9.151e+00, 4.503e-01, 8.413e-06, 8.743e+00, 3.500e+01, 5.712e-06, 1.157e+00]
270000 [9.695e-02, 4.479e+00, 9.156e+00, 4.468e-01, 8.360e-06, 8.759e+00, 3.527e+01, 5.629e-06, 1.156e+00]
271000 [9.695e-02, 4.463e+00, 9.161e+00, 4.437e-01, 8.297e-06, 8.770e+00, 3.592e+01, 5.550e-06, 1.156e+00]
272000 [9.697e-02, 4.446e+00, 9.165e+00, 4.420e-01, 8.226e-06, 8.778e+00, 3.638e+01, 5.474e-06, 1.156e+00]
273000 [9.701e-02, 4.429e+00, 9.170e+00, 4.418e-01, 8.149e-06, 8.782e+00, 3.683e+01, 5.401e-06, 1.157e+00]
274000 [9.700e-02, 4.412e+00, 9.173e+00, 4.426e-01, 8.068e-06, 8.783e+00, 3.728e+01, 5.331e-06, 1.158e+00]
275000 [9.705e-02, 4.395e+00, 9.178e+00, 4.433e-01, 7.990e-06, 8.785e+00, 3.801e+01, 5.265e-06, 1.162e+00]
276000 [9.706e-02, 4.379e+00, 9.183e+00, 4.429e-01, 7.912e-06, 8.787e+00, 3.853e+01, 5.203e-06, 1.165e+00]
277000 [9.709e-02, 4.363e+00, 9.188e+00, 4.423e-01, 7.836e-06, 8.788e+00, 3.915e+01, 5.144e-06, 1.169e+00]
278000 [9.709e-02, 4.346e+00, 9.193e+00, 4.419e-01, 7.760e-06, 8.791e+00, 3.968e+01, 5.088e-06, 1.172e+00]
279000 [9.710e-02, 4.330e+00, 9.197e+00, 4.418e-01, 7.683e-06, 8.792e+00, 3.989e+01, 5.033e-06, 1.176e+00]
280000 [9.711e-02, 4.314e+00, 9.202e+00, 4.419e-01, 7.606e-06, 8.794e+00, 4.013e+01, 4.981e-06, 1.179e+00]
281000 [9.645e-02, 4.288e+00, 9.194e+00, 4.297e-01, 7.143e-06, 8.752e+00, 3.236e+01, 4.957e-06, 1.182e+00]
282000 [9.660e-02, 4.279e+00, 9.200e+00, 4.395e-01, 7.086e-06, 8.771e+00, 3.362e+01, 4.889e-06, 1.177e+00]
283000 [9.668e-02, 4.265e+00, 9.201e+00, 4.423e-01, 7.034e-06, 8.783e+00, 3.559e+01, 4.826e-06, 1.177e+00]
284000 [9.672e-02, 4.250e+00, 9.203e+00, 4.436e-01, 6.981e-06, 8.795e+00, 3.684e+01, 4.771e-06, 1.180e+00]
285000 [9.674e-02, 4.235e+00, 9.204e+00, 4.461e-01, 6.928e-06, 8.811e+00, 3.743e+01, 4.720e-06, 1.180e+00]
286000 [9.670e-02, 4.218e+00, 9.206e+00, 4.457e-01, 6.874e-06, 8.821e+00, 3.759e+01, 4.671e-06, 1.179e+00]
287000 [9.670e-02, 4.204e+00, 9.210e+00, 4.455e-01, 6.821e-06, 8.832e+00, 3.763e+01, 4.623e-06, 1.176e+00]
288000 [9.667e-02, 4.191e+00, 9.214e+00, 4.446e-01, 6.768e-06, 8.844e+00, 3.790e+01, 4.577e-06, 1.173e+00]
289000 [9.533e-02, 4.163e+00, 9.203e+00, 4.377e-01, 6.669e-06, 8.791e+00, 3.084e+01, 4.533e-06, 1.149e+00]
290000 [9.559e-02, 4.152e+00, 9.212e+00, 4.390e-01, 6.642e-06, 8.782e+00, 3.202e+01, 4.468e-06, 1.098e+00]
291000 [9.573e-02, 4.140e+00, 9.216e+00, 4.391e-01, 6.613e-06, 8.771e+00, 3.447e+01, 4.411e-06, 1.059e+00]
292000 [9.578e-02, 4.122e+00, 9.217e+00, 4.381e-01, 6.580e-06, 8.757e+00, 3.676e+01, 4.362e-06, 1.033e+00]
293000 [9.586e-02, 4.106e+00, 9.220e+00, 4.367e-01, 6.543e-06, 8.739e+00, 3.778e+01, 4.318e-06, 1.019e+00]
294000 [9.588e-02, 4.088e+00, 9.223e+00, 4.367e-01, 6.502e-06, 8.720e+00, 3.893e+01, 4.276e-06, 1.010e+00]
295000 [9.450e-02, 4.060e+00, 9.198e+00, 4.281e-01, 6.353e-06, 8.674e+00, 3.507e+01, 4.242e-06, 9.984e-01]
296000 [9.470e-02, 4.052e+00, 9.206e+00, 4.531e-01, 6.322e-06, 8.708e+00, 3.531e+01, 4.200e-06, 9.713e-01]
297000 [9.481e-02, 4.041e+00, 9.213e+00, 4.446e-01, 6.310e-06, 8.707e+00, 3.616e+01, 4.158e-06, 9.414e-01]
298000 [9.476e-02, 4.023e+00, 9.215e+00, 4.044e-01, 6.132e-06, 8.688e+00, 3.207e+01, 4.129e-06, 9.177e-01]
299000 [9.479e-02, 4.010e+00, 9.222e+00, 4.517e-01, 6.026e-06, 8.727e+00, 3.223e+01, 4.088e-06, 9.029e-01]
300000 [9.480e-02, 3.997e+00, 9.227e+00, 4.518e-01, 6.005e-06, 8.758e+00, 3.303e+01, 4.045e-06, 8.921e-01]
301000 [9.471e-02, 3.984e+00, 9.235e+00, 4.604e-01, 5.955e-06, 8.789e+00, 3.271e+01, 4.005e-06, 8.867e-01]
302000 [9.472e-02, 3.971e+00, 9.243e+00, 4.638e-01, 5.938e-06, 8.842e+00, 3.337e+01, 3.965e-06, 8.842e-01]
303000 [9.477e-02, 3.956e+00, 9.247e+00, 4.554e-01, 5.920e-06, 8.877e+00, 3.391e+01, 3.927e-06, 8.880e-01]
304000 [9.483e-02, 3.940e+00, 9.252e+00, 4.458e-01, 5.897e-06, 8.894e+00, 3.485e+01, 3.890e-06, 8.970e-01]
305000 [9.492e-02, 3.924e+00, 9.258e+00, 4.389e-01, 5.866e-06, 8.904e+00, 3.597e+01, 3.854e-06, 9.103e-01]
306000 [9.499e-02, 3.908e+00, 9.264e+00, 4.352e-01, 5.829e-06, 8.908e+00, 3.662e+01, 3.821e-06, 9.251e-01]
307000 [9.314e-02, 3.882e+00, 9.289e+00, 4.270e-01, 5.688e-06, 8.835e+00, 3.147e+01, 3.779e-06, 9.113e-01]
308000 [9.328e-02, 3.873e+00, 9.295e+00, 4.357e-01, 5.648e-06, 8.822e+00, 3.176e+01, 3.742e-06, 8.922e-01]
309000 [9.335e-02, 3.859e+00, 9.295e+00, 4.382e-01, 5.617e-06, 8.804e+00, 3.218e+01, 3.707e-06, 8.780e-01]
310000 [9.333e-02, 3.845e+00, 9.294e+00, 4.594e-01, 5.578e-06, 8.839e+00, 3.240e+01, 3.673e-06, 8.642e-01]
311000 [9.336e-02, 3.827e+00, 9.297e+00, 4.412e-01, 5.567e-06, 8.851e+00, 3.328e+01, 3.639e-06, 8.595e-01]
312000 [9.336e-02, 3.810e+00, 9.300e+00, 4.384e-01, 5.538e-06, 8.844e+00, 3.413e+01, 3.605e-06, 8.575e-01]
313000 [9.341e-02, 3.795e+00, 9.307e+00, 4.392e-01, 5.506e-06, 8.836e+00, 3.525e+01, 3.574e-06, 8.561e-01]
314000 [9.341e-02, 3.778e+00, 9.310e+00, 4.551e-01, 5.455e-06, 8.888e+00, 3.402e+01, 3.545e-06, 8.529e-01]
315000 [9.347e-02, 3.761e+00, 9.315e+00, 4.440e-01, 5.438e-06, 8.903e+00, 3.519e+01, 3.514e-06, 8.523e-01]
316000 [9.353e-02, 3.746e+00, 9.321e+00, 4.406e-01, 5.408e-06, 8.898e+00, 3.652e+01, 3.484e-06, 8.554e-01]
317000 [9.358e-02, 3.731e+00, 9.328e+00, 4.407e-01, 5.376e-06, 8.892e+00, 3.755e+01, 3.458e-06, 8.584e-01]
318000 [9.365e-02, 3.715e+00, 9.334e+00, 4.396e-01, 5.340e-06, 8.889e+00, 3.815e+01, 3.433e-06, 8.621e-01]
319000 [9.369e-02, 3.700e+00, 9.339e+00, 4.404e-01, 5.307e-06, 8.884e+00, 3.867e+01, 3.409e-06, 8.648e-01]
320000 [9.247e-02, 3.670e+00, 9.303e+00, 3.637e-01, 5.078e-06, 8.853e+00, 2.985e+01, 3.393e-06, 8.595e-01]
321000 [9.263e-02, 3.664e+00, 9.312e+00, 4.325e-01, 4.899e-06, 8.891e+00, 2.968e+01, 3.367e-06, 8.466e-01]
322000 [9.278e-02, 3.651e+00, 9.315e+00, 4.490e-01, 4.849e-06, 8.927e+00, 3.079e+01, 3.334e-06, 8.317e-01]
323000 [9.269e-02, 3.637e+00, 9.319e+00, 4.552e-01, 4.822e-06, 8.961e+00, 3.121e+01, 3.304e-06, 8.197e-01]
324000 [9.262e-02, 3.622e+00, 9.322e+00, 4.582e-01, 4.803e-06, 8.996e+00, 3.129e+01, 3.275e-06, 8.150e-01]
325000 [9.263e-02, 3.607e+00, 9.325e+00, 4.592e-01, 4.787e-06, 9.033e+00, 3.146e+01, 3.247e-06, 8.134e-01]
326000 [9.250e-02, 3.588e+00, 9.331e+00, 4.543e-01, 4.768e-06, 9.059e+00, 2.882e+01, 3.218e-06, 8.117e-01]
327000 [9.268e-02, 3.572e+00, 9.334e+00, 4.595e-01, 4.755e-06, 9.096e+00, 3.114e+01, 3.190e-06, 8.065e-01]
328000 [9.276e-02, 3.556e+00, 9.337e+00, 4.585e-01, 4.743e-06, 9.127e+00, 3.189e+01, 3.162e-06, 8.057e-01]
329000 [9.280e-02, 3.541e+00, 9.341e+00, 4.561e-01, 4.729e-06, 9.148e+00, 3.241e+01, 3.137e-06, 8.044e-01]
330000 [9.282e-02, 3.526e+00, 9.346e+00, 4.527e-01, 4.714e-06, 9.161e+00, 3.296e+01, 3.112e-06, 8.032e-01]
331000 [9.283e-02, 3.511e+00, 9.351e+00, 4.472e-01, 4.694e-06, 9.162e+00, 3.341e+01, 3.088e-06, 8.027e-01]
332000 [9.280e-02, 3.497e+00, 9.356e+00, 4.457e-01, 4.673e-06, 9.165e+00, 3.371e+01, 3.064e-06, 8.019e-01]
333000 [9.283e-02, 3.482e+00, 9.362e+00, 4.438e-01, 4.651e-06, 9.163e+00, 3.431e+01, 3.042e-06, 8.014e-01]
334000 [9.285e-02, 3.467e+00, 9.371e+00, 4.407e-01, 4.626e-06, 9.157e+00, 3.425e+01, 3.020e-06, 8.044e-01]
335000 [9.203e-02, 3.446e+00, 9.361e+00, 4.397e-01, 4.530e-06, 9.136e+00, 3.018e+01, 2.998e-06, 7.964e-01]
336000 [9.220e-02, 3.436e+00, 9.370e+00, 4.461e-01, 4.502e-06, 9.161e+00, 3.129e+01, 2.974e-06, 7.936e-01]
337000 [9.231e-02, 3.422e+00, 9.381e+00, 4.476e-01, 4.482e-06, 9.186e+00, 3.168e+01, 2.952e-06, 7.978e-01]
338000 [9.231e-02, 3.406e+00, 9.388e+00, 4.472e-01, 4.461e-06, 9.203e+00, 3.188e+01, 2.931e-06, 8.003e-01]
339000 [9.233e-02, 3.392e+00, 9.395e+00, 4.483e-01, 4.443e-06, 9.221e+00, 3.255e+01, 2.909e-06, 8.033e-01]
340000 [9.238e-02, 3.377e+00, 9.403e+00, 4.455e-01, 4.425e-06, 9.236e+00, 3.339e+01, 2.890e-06, 8.091e-01]
341000 [9.242e-02, 3.361e+00, 9.411e+00, 4.468e-01, 4.405e-06, 9.250e+00, 3.380e+01, 2.871e-06, 8.147e-01]
342000 [9.240e-02, 3.345e+00, 9.416e+00, 4.461e-01, 4.386e-06, 9.265e+00, 3.389e+01, 2.852e-06, 8.197e-01]
343000 [9.252e-02, 3.331e+00, 9.423e+00, 4.448e-01, 4.368e-06, 9.280e+00, 3.501e+01, 2.833e-06, 8.288e-01]
344000 [9.252e-02, 3.316e+00, 9.430e+00, 4.437e-01, 4.348e-06, 9.292e+00, 3.526e+01, 2.814e-06, 8.344e-01]
345000 [9.237e-02, 3.303e+00, 9.436e+00, 4.559e-01, 4.326e-06, 9.335e+00, 3.453e+01, 2.796e-06, 8.368e-01]
346000 [9.250e-02, 3.290e+00, 9.442e+00, 4.516e-01, 4.311e-06, 9.376e+00, 3.544e+01, 2.777e-06, 8.461e-01]
347000 [9.252e-02, 3.276e+00, 9.448e+00, 4.570e-01, 4.293e-06, 9.419e+00, 3.514e+01, 2.759e-06, 8.527e-01]
348000 [9.254e-02, 3.262e+00, 9.454e+00, 4.543e-01, 4.282e-06, 9.462e+00, 3.478e+01, 2.741e-06, 8.615e-01]
349000 [9.245e-02, 3.247e+00, 9.455e+00, 4.509e-01, 4.267e-06, 9.488e+00, 3.359e+01, 2.724e-06, 8.693e-01]
350000 [9.253e-02, 3.234e+00, 9.461e+00, 4.462e-01, 4.251e-06, 9.511e+00, 3.455e+01, 2.706e-06, 8.764e-01]
351000 [9.252e-02, 3.220e+00, 9.466e+00, 4.424e-01, 4.231e-06, 9.520e+00, 3.464e+01, 2.688e-06, 8.821e-01]
352000 [9.166e-02, 3.197e+00, 9.451e+00, 4.453e-01, 4.185e-06, 9.464e+00, 3.080e+01, 2.676e-06, 8.376e-01]
353000 [9.175e-02, 3.188e+00, 9.461e+00, 4.480e-01, 4.170e-06, 9.460e+00, 3.132e+01, 2.657e-06, 8.188e-01]
354000 [9.174e-02, 3.175e+00, 9.462e+00, 4.439e-01, 4.154e-06, 9.443e+00, 3.235e+01, 2.639e-06, 8.136e-01]
355000 [9.178e-02, 3.160e+00, 9.467e+00, 4.440e-01, 4.137e-06, 9.432e+00, 3.409e+01, 2.622e-06, 8.173e-01]
356000 [9.175e-02, 3.145e+00, 9.474e+00, 4.415e-01, 4.120e-06, 9.426e+00, 3.552e+01, 2.606e-06, 8.276e-01]
357000 [9.178e-02, 3.130e+00, 9.481e+00, 4.410e-01, 4.103e-06, 9.417e+00, 3.684e+01, 2.590e-06, 8.404e-01]
358000 [9.180e-02, 3.114e+00, 9.489e+00, 4.465e-01, 4.080e-06, 9.421e+00, 3.664e+01, 2.576e-06, 8.505e-01]
359000 [9.178e-02, 3.099e+00, 9.492e+00, 4.461e-01, 4.070e-06, 9.457e+00, 3.659e+01, 2.561e-06, 8.577e-01]
360000 [9.185e-02, 3.084e+00, 9.499e+00, 4.435e-01, 4.055e-06, 9.459e+00, 3.818e+01, 2.547e-06, 8.658e-01]
361000 [9.066e-02, 3.066e+00, 9.501e+00, 3.718e-01, 3.799e-06, 9.453e+00, 2.716e+01, 2.548e-06, 8.421e-01]
362000 [9.085e-02, 3.059e+00, 9.522e+00, 4.290e-01, 3.729e-06, 9.494e+00, 2.753e+01, 2.527e-06, 8.105e-01]
363000 [9.078e-02, 3.048e+00, 9.529e+00, 4.374e-01, 3.710e-06, 9.527e+00, 2.904e+01, 2.505e-06, 7.939e-01]
364000 [9.085e-02, 3.035e+00, 9.532e+00, 4.431e-01, 3.698e-06, 9.565e+00, 3.112e+01, 2.486e-06, 7.847e-01]
365000 [9.090e-02, 3.022e+00, 9.535e+00, 4.449e-01, 3.688e-06, 9.593e+00, 3.229e+01, 2.471e-06, 7.814e-01]
366000 [9.093e-02, 3.010e+00, 9.539e+00, 4.447e-01, 3.677e-06, 9.618e+00, 3.265e+01, 2.457e-06, 7.840e-01]
367000 [9.102e-02, 2.998e+00, 9.542e+00, 4.445e-01, 3.667e-06, 9.641e+00, 3.330e+01, 2.442e-06, 7.888e-01]
